offset,PDemand Feature,Day1,Day2,Season1,Season2,Season3,Season4,TOD1,TOD2,TOD3,TOD4,TOD5,dewtemp,drytemp,humidity,precip,wind speed,School1 y
1,-0.8758318620000001,0,1,0,1,0,0,0,0,0,1,0,0.48293631,0.0006990939999999999,1.061014135,0.08806664199999999,1.0050490890000001,-0.19017674199999998
1,-0.261266133,0,0,0,0,0,1,0,0,1,0,0,-1.214598945,-1.148453583,-0.6282507629999999,-0.163486338,-1.452963667,-0.272901915
1,-0.9349247209999999,0,0,0,0,0,1,0,1,0,0,0,-1.320694899,-1.090995949,-0.9353898359999999,-0.163486338,2.097499203,-0.8637960109999999
1,-0.9112875779999999,0,1,0,1,0,0,0,1,0,0,0,-2.063366573,-2.125233359,-0.6282507629999999,-0.163486338,-0.633626082,-0.6628920189999999
1,0.270569595,0,1,0,1,0,0,0,0,1,0,0,-2.43470241,-0.861165414,-2.4198953530000002,-0.163486338,0.18571150399999997,-1.029246358
1,-0.6040047129999999,0,0,0,0,0,1,0,0,0,1,0,-0.418879295,0.0006990939999999999,-0.9353898359999999,-0.163486338,0.18571150399999997,-0.6038026089999999
1,1.818802491,0,0,0,0,1,0,0,0,1,0,0,-0.206687388,0.7476483340000001,-1.549667981,-0.163486338,1.551274146,1.7952274209999999
1,3.1424825239999996,0,0,0,0,1,0,0,0,1,0,0,0.9603681000000001,1.781885744,-1.140149217,-0.163486338,-0.633626082,2.89429044
1,-0.639460428,0,1,0,1,0,0,0,1,0,0,0,-0.25973536399999997,-0.631334878,0.549115681,-0.163486338,-1.452963667,-0.6274383729999999
1,2.279726788,0,0,0,0,1,0,0,0,0,1,0,0.111600473,0.862563602,-1.242528908,-0.163486338,0.45882403200000005,2.409757281
1,-0.8403761470000001,0,1,0,1,0,0,0,0,0,1,0,-0.153639411,-0.22913144100000002,-0.065162464,-0.163486338,-1.452963667,-0.816524483
1,0.932409612,0,0,0,0,1,0,0,1,0,0,0,1.27865596,0.7476483340000001,1.4193430530000002,-0.163486338,0.45882403200000005,0.908886277
1,-0.497637567,0,0,0,0,0,1,1,0,0,0,0,-1.5859347819999998,-0.17167380699999998,-2.215135971,-0.163486338,-0.633626082,-0.49744167200000006
1,-0.7340090020000001,1,0,1,0,0,0,0,0,0,0,1,-1.214598945,-0.401504343,-1.652047671,-0.163486338,1.278161617,-0.73379931
1,-0.343996135,1,0,1,0,0,0,0,1,0,0,0,1.225607984,0.805105968,1.11220398,-0.163486338,-0.633626082,-0.331991325
1,1.700616774,1,0,1,0,0,0,0,0,0,1,0,1.225607984,1.207309405,0.24197660899999998,-0.163486338,0.18571150399999997,1.712502248
1,-0.698553286,0,0,0,0,0,1,0,0,1,0,0,-1.214598945,-0.9760806809999999,-0.88419999,-0.163486338,1.278161617,-0.450170144
1,1.393333909,0,0,0,0,1,0,1,0,0,0,0,1.3317039370000001,1.552055208,-0.167542155,-0.163486338,0.18571150399999997,1.3934194359999998
1,-0.7694647170000001,0,1,0,1,0,0,0,1,0,0,0,-0.524975248,-0.114216173,-0.9353898359999999,-0.163486338,-0.087401025,-0.17835886
1,1.026958185,0,0,0,0,1,0,0,0,0,0,1,1.5438958440000001,1.379682307,0.600305526,-0.163486338,0.45882403200000005,0.9325220409999999
1,-0.28490327600000004,0,0,0,0,0,1,0,0,0,0,1,-0.153639411,-0.9186230470000001,1.726482125,-0.163486338,-1.452963667,-0.970156948
1,0.034198161,0,0,0,0,0,1,1,0,0,0,0,-2.6999422930000003,-2.010318091,-1.856807053,-0.163486338,2.370611731,0.057998779
1,0.92059104,0,0,0,0,1,0,0,0,0,0,1,0.535984286,0.402902531,0.29316645399999997,-0.163486338,0.18571150399999997,-0.958339067
1,-0.6512789999999999,0,0,0,0,1,0,0,1,0,0,0,0.80122417,0.173071996,1.572912589,-0.163486338,-1.452963667,0.483442528
1,0.956046755,0,0,0,0,1,0,0,0,1,0,0,1.172560007,1.092394138,0.344356299,-0.163486338,-1.452963667,1.015247214
1,-1.076747582,0,0,0,0,1,0,0,0,1,0,0,0.7481761929999999,0.460360165,0.7026852170000001,-0.163486338,-1.452963667,-1.076517886
1,0.16420245,0,0,0,0,0,1,0,0,1,0,0,-1.161550969,-0.746250146,-1.140149217,-0.163486338,-0.633626082,-0.10745156800000001
1,-0.8640132909999999,1,0,1,0,0,0,0,1,0,0,0,0.535984286,0.0006990939999999999,1.265773517,-0.163486338,0.18571150399999997,-0.851978129
1,2.504279651,0,0,0,0,1,0,0,0,1,0,0,0.535984286,0.97747887,-0.730630454,-0.163486338,0.18571150399999997,2.055220823
1,-0.072168985,0,0,0,0,0,1,0,0,1,0,0,-2.169462526,-2.010318091,-1.037769527,-0.163486338,1.278161617,-0.166540978
1,1.381515337,0,0,0,0,1,0,0,0,0,0,1,1.11951203,1.034936504,0.344356299,-0.163486338,0.45882403200000005,1.3697836719999998
1,-0.35581470600000004,0,0,0,0,0,1,0,0,1,0,0,-0.790215132,0.402902531,-1.856807053,-0.163486338,0.73193656,-0.450170144
1,-1.277663301,0,1,0,1,0,0,0,0,0,0,1,0.058552495999999996,-0.631334878,1.572912589,-0.163486338,0.18571150399999997,-1.2656039959999998
1,-0.048531842,0,0,0,0,0,1,0,0,0,1,0,-1.5859347819999998,-1.493199386,-0.7818203,-0.163486338,-0.633626082,-0.10745156800000001
1,-0.710371858,0,1,0,1,0,0,0,0,0,0,1,-2.169462526,-1.9528604569999999,-1.140149217,-0.163486338,1.551274146,-0.769252956
1,0.589671032,0,0,0,0,1,0,0,1,0,0,0,1.172560007,0.805105968,0.9586344440000001,-0.163486338,0.18571150399999997,0.601621347
1,1.393333909,0,0,0,0,1,0,0,1,0,0,0,1.066464053,0.97747887,0.344356299,-0.163486338,0.45882403200000005,1.535234019
1,0.932409612,0,0,0,0,1,0,1,0,0,0,0,1.172560007,0.7476483340000001,1.11220398,-0.163486338,-1.452963667,0.9325220409999999
1,0.636945319,0,0,0,0,1,0,0,0,0,0,1,0.48293631,0.058156728,0.9586344440000001,-0.163486338,-0.633626082,0.648892875
1,-1.088566153,0,0,0,0,1,0,0,0,0,0,1,0.80122417,0.173071996,1.572912589,-0.163486338,-0.633626082,-1.10015365
1,1.357878194,0,0,0,0,1,0,1,0,0,0,0,1.384751914,1.8393433780000001,-0.525871073,-0.163486338,-0.087401025,1.3934194359999998
1,1.109688188,0,0,0,0,1,0,0,0,0,1,0,1.225607984,1.207309405,0.24197660899999998,-0.163486338,-1.452963667,1.086154506
1,0.412392456,0,1,0,1,0,0,0,0,0,1,0,-0.25973536399999997,-1.033538315,1.726482125,0.08806664199999999,0.18571150399999997,0.6370749929999999
1,1.180599618,0,0,0,0,1,0,1,0,0,0,0,1.43779989,0.862563602,1.624102434,-0.163486338,-1.452963667,1.251604853
1,0.790586751,0,1,0,1,0,0,1,0,0,0,0,0.48293631,-0.286589075,1.931241507,28.76510637,1.0050490890000001,0.80252534
1,-1.076747582,1,0,1,0,0,0,0,0,0,0,1,0.64208024,0.34544489700000003,0.6514953720000001,-0.163486338,-1.452963667,-1.194696705
1,1.298785335,0,0,0,0,1,0,0,0,0,0,1,1.384751914,1.149851771,0.753875063,-0.163486338,-0.633626082,0.956157805
1,0.152383878,1,0,1,0,0,0,0,0,0,0,1,1.013416077,0.920021236,0.344356299,-0.163486338,0.73193656,0.11708818800000001
1,-0.8758318620000001,0,0,0,0,1,0,0,0,0,0,1,0.376840356,0.7476483340000001,-0.679440609,-0.163486338,-0.633626082,-1.052882122
1,-0.686734715,1,0,1,0,0,0,1,0,0,0,0,-0.578023225,0.0006990939999999999,-1.191339063,-0.163486338,0.45882403200000005,-0.686527782
1,0.967865327,0,0,0,0,1,0,0,0,0,0,1,1.5438958440000001,0.97747887,1.624102434,-0.163486338,0.18571150399999997,0.920704159
1,-0.556730426,0,0,0,0,1,0,0,1,0,0,0,1.43779989,1.092394138,1.00982429,-0.163486338,-0.087401025,-0.154723096
1,1.133325331,0,1,0,1,0,0,1,0,0,0,0,-1.798126689,-1.9528604569999999,-0.372301536,-0.163486338,2.916836788,1.180697561
1,-0.024894698,0,0,0,0,1,0,1,0,0,0,0,1.756087751,1.379682307,1.1633938259999999,0.339619623,0.18571150399999997,0.010727251
1,0.447848171,0,0,0,0,0,1,1,0,0,0,0,-1.479838829,-1.378284118,-0.7818203,-0.163486338,0.73193656,0.412535236
1,-0.28490327600000004,0,0,0,0,0,1,0,0,0,1,0,-0.790215132,-1.55065702,1.521722744,3.106702404,-0.087401025,-0.060180041
1,-0.8640132909999999,0,1,0,1,0,0,0,0,0,0,1,-0.684119178,0.058156728,-1.3960984440000002,-0.163486338,1.278161617,-0.970156948
1,-0.8758318620000001,0,0,0,0,0,1,0,1,0,0,0,-0.578023225,-0.458961977,-0.525871073,-0.163486338,-1.452963667,-0.946521185
1,-1.088566153,0,1,0,1,0,0,0,1,0,0,0,-0.047543458,-0.286589075,0.344356299,-0.163486338,0.18571150399999997,-1.0883357679999999
1,-0.8758318620000001,0,1,0,1,0,0,0,1,0,0,0,-1.9042226430000002,-2.067775725,-0.423491382,-0.163486338,1.0050490890000001,-0.8637960109999999
1,1.086051044,0,0,0,0,1,0,0,0,1,0,0,0.695128216,1.149851771,-0.730630454,-0.163486338,-1.452963667,1.074336624
1,-0.5330932820000001,0,1,0,1,0,0,0,0,1,0,0,-2.063366573,-1.608114654,-1.44728829,-0.163486338,1.278161617,-0.556531081
1,-0.8521947190000001,1,0,1,0,0,0,0,1,0,0,0,0.535984286,0.0006990939999999999,1.265773517,-0.163486338,-0.087401025,-0.6038026089999999
1,1.003321042,1,0,1,0,0,0,0,0,1,0,0,0.64208024,0.173071996,1.11220398,-0.163486338,0.45882403200000005,0.849796867
1,0.908772468,0,0,0,0,1,0,0,1,0,0,0,1.225607984,0.7476483340000001,1.265773517,-0.163486338,2.097499203,0.908886277
1,1.086051044,0,1,0,1,0,0,0,0,0,1,0,-1.479838829,-1.435741752,-0.6282507629999999,-0.163486338,0.73193656,1.05070086
1,1.180599618,0,0,0,0,1,0,1,0,0,0,0,1.384751914,0.805105968,1.624102434,4.867573264,-1.452963667,1.192515443
1,0.28238816699999997,0,0,0,0,0,1,0,0,1,0,0,-1.055455015,-1.033538315,-0.47468122700000004,-0.163486338,3.189949317,-0.10745156800000001
1,-1.053110438,0,0,0,0,0,1,0,0,0,0,1,-0.418879295,-0.401504343,-0.269921846,-0.163486338,0.18571150399999997,-1.123789413
1,-0.710371858,0,0,0,0,0,1,0,0,0,1,0,0.058552495999999996,-0.746250146,1.931241507,-0.163486338,-0.087401025,0.12890607
1,0.908772468,0,0,0,0,1,0,0,1,0,0,0,1.225607984,0.7476483340000001,1.265773517,-0.163486338,0.18571150399999997,0.944339923
1,-1.017654723,0,0,0,0,0,1,0,0,0,0,1,-1.055455015,-0.9760806809999999,-0.5770609179999999,-0.163486338,-0.087401025,-1.10015365
1,0.258751023,0,0,0,0,0,1,0,0,0,0,1,-1.0024070379999999,-0.80370778,-0.7818203,-0.163486338,0.18571150399999997,0.12890607
1,0.873316753,0,0,0,0,1,0,1,0,0,0,0,0.48293631,1.264767039,-1.191339063,-0.163486338,0.18571150399999997,0.849796867
1,-1.017654723,0,1,0,1,0,0,0,0,0,0,1,-1.692030736,-0.401504343,-2.11275628,-0.163486338,-1.452963667,-1.10015365
1,1.286966763,0,0,0,0,1,0,1,0,0,0,0,0.42988833299999996,0.460360165,-0.065162464,-0.163486338,0.18571150399999997,1.2279690890000001
1,-1.029473295,0,0,0,0,0,1,0,0,0,0,1,-0.418879295,-1.148453583,1.572912589,1.345831543,2.370611731,-1.029246358
1,2.433368221,0,0,0,0,1,0,1,0,0,0,0,1.4908478669999998,1.6095128419999998,0.037217227,-0.163486338,-0.633626082,2.409757281
1,1.050595329,1,0,1,0,0,0,0,0,1,0,0,0.48293631,0.460360165,0.037217227,-0.163486338,0.18571150399999997,0.956157805
1,1.594249628,0,0,0,0,1,0,0,0,1,0,0,0.164648449,0.632733067,-0.88419999,-0.163486338,-1.452963667,1.417055199
1,-1.254026158,0,1,0,1,0,0,0,1,0,0,0,-0.10059143400000001,-0.344046709,0.344356299,-0.163486338,0.73193656,-1.241968233
1,-0.6512789999999999,1,0,1,0,0,0,0,0,0,0,1,-0.36583131799999996,-0.51641961,0.037217227,-0.163486338,-1.452963667,-0.6628920189999999
1,-0.32035899100000004,0,1,0,1,0,0,1,0,0,0,0,-0.790215132,-1.608114654,1.726482125,6.376891145,2.64372426,-0.331991325
1,-0.9821990079999999,0,0,0,0,0,1,0,0,0,0,1,-0.8432631079999999,-0.80370778,-0.47468122700000004,-0.163486338,1.278161617,-0.98197483
1,1.33424105,0,0,0,0,1,0,1,0,0,0,0,1.3317039370000001,1.494597575,-0.065162464,-0.163486338,0.45882403200000005,1.3697836719999998
1,-1.076747582,0,0,0,0,0,1,0,1,0,0,0,-0.8432631079999999,-0.344046709,-1.191339063,-0.163486338,2.370611731,-1.052882122
1,0.105109591,0,1,0,1,0,0,0,0,1,0,0,0.005504519,-0.80370778,1.931241507,8.892420946,-1.452963667,-1.064700004
1,0.601489603,0,0,0,0,0,1,0,0,0,1,0,0.164648449,-0.114216173,0.497925836,-0.163486338,0.18571150399999997,0.518896174
1,-1.029473295,0,0,0,0,0,1,0,1,0,0,0,-1.373742875,-1.435741752,-0.423491382,-0.163486338,1.551274146,-1.029246358
1,-1.076747582,0,0,0,0,1,0,0,0,1,0,0,1.3317039370000001,0.7476483340000001,1.572912589,-0.163486338,-0.633626082,-1.076517886
1,-0.6040047129999999,0,0,0,0,0,1,0,0,0,1,0,-1.745078712,-1.8954028230000002,-0.372301536,-0.163486338,0.45882403200000005,-0.43835226200000005
1,0.447848171,0,0,0,0,1,0,0,0,0,0,1,1.11951203,1.034936504,0.344356299,-0.163486338,-0.633626082,0.459806764
1,1.700616774,0,0,0,0,1,0,0,0,0,1,0,1.27865596,1.6095128419999998,-0.372301536,-0.163486338,-1.452963667,1.724320129
1,0.057835304000000004,0,0,0,0,1,0,0,0,0,0,1,1.43779989,1.149851771,0.856254753,-0.163486338,-0.633626082,0.022545133
1,3.17793824,0,0,0,0,1,0,1,0,0,0,0,1.066464053,1.207309405,-0.116352309,-0.163486338,-0.087401025,3.095194432
1,-0.202173274,0,0,0,0,1,0,0,1,0,0,0,0.854272147,0.7476483340000001,0.29316645399999997,-0.163486338,-0.087401025,-0.20199462399999998
1,-0.095806128,0,0,0,0,1,0,0,1,0,0,0,1.11951203,1.034936504,0.344356299,-0.163486338,-1.452963667,-0.095633686
1,-0.36763327799999995,0,1,0,1,0,0,1,0,0,0,0,-2.063366573,-1.7230299219999998,-1.2937187540000001,-0.163486338,2.370611731,-0.42653438
1,1.19241819,0,0,0,0,1,0,0,1,0,0,0,1.43779989,0.862563602,1.624102434,3.8613613439999996,0.18571150399999997,1.145243915
1,0.6724010340000001,0,0,0,0,0,1,1,0,0,0,0,-0.8432631079999999,-1.2633688509999998,0.497925836,-0.163486338,-0.633626082,0.613439229
1,0.199658165,0,0,0,0,0,1,1,0,0,0,0,-0.25973536399999997,-0.80370778,1.00982429,-0.163486338,-0.633626082,0.164359716
1,-0.343996135,0,0,0,0,0,1,0,0,0,0,1,-0.047543458,-0.573877244,1.061014135,-0.163486338,0.45882403200000005,-0.355627089
1,-0.99401758,1,0,1,0,0,0,0,0,0,0,1,0.111600473,-0.114216173,0.344356299,-0.163486338,-0.633626082,-1.04106424
1,0.30602531,0,1,0,1,0,0,0,0,0,1,0,-0.47192727100000004,-0.631334878,0.037217227,-0.163486338,-0.633626082,0.577985583
1,-0.9585618640000001,0,1,0,1,0,0,0,1,0,0,0,-1.957270619,-1.9528604569999999,-0.730630454,-0.163486338,0.18571150399999997,-0.461988026
1,-0.202173274,0,0,0,0,1,0,0,1,0,0,0,0.907320123,1.034936504,-0.116352309,-0.163486338,-0.633626082,0.40071735399999997
1,0.636945319,0,0,0,0,1,0,0,0,0,1,0,0.854272147,0.920021236,-0.013972618999999999,-0.163486338,-1.452963667,0.9325220409999999
1,1.1687810459999999,0,0,0,0,1,0,0,0,0,0,1,1.3317039370000001,0.805105968,1.4193430530000002,0.339619623,0.45882403200000005,0.967975687
1,-0.686734715,1,0,1,0,0,0,0,0,0,0,1,-0.578023225,-0.344046709,-0.730630454,-0.163486338,-0.087401025,-0.6983456640000001
1,0.601489603,0,0,0,0,0,1,0,0,1,0,0,-0.312783341,-1.033538315,1.572912589,1.094278563,-0.087401025,0.199813362
1,0.636945319,0,1,0,1,0,0,0,0,0,1,0,-0.206687388,-0.9186230470000001,1.572912589,0.08806664199999999,1.278161617,0.885250513
1,0.5542153160000001,0,0,0,0,1,0,0,0,0,1,0,-0.524975248,0.460360165,-1.600857826,-0.163486338,-1.452963667,-0.355627089
1,1.1687810459999999,0,0,0,0,0,1,1,0,0,0,0,-1.745078712,-1.435741752,-1.140149217,-0.163486338,0.73193656,0.944339923
1,0.790586751,0,0,0,0,1,0,0,0,0,1,0,0.9603681000000001,0.920021236,0.190786763,-0.163486338,-1.452963667,1.476144609
1,0.601489603,0,1,0,1,0,0,0,0,0,1,0,-1.798126689,-1.493199386,-1.140149217,-0.163486338,0.73193656,0.507078292
1,-0.5330932820000001,0,0,0,0,0,1,0,0,0,0,1,-0.25973536399999997,-0.22913144100000002,-0.269921846,-0.163486338,-1.452963667,-0.556531081
1,0.731493892,0,0,0,0,1,0,0,0,0,0,1,0.80122417,0.862563602,-0.065162464,-0.163486338,0.45882403200000005,0.719800166
1,-0.296721848,0,0,0,0,1,0,0,1,0,0,0,1.27865596,0.920021236,0.9586344440000001,-0.163486338,-0.633626082,-0.048362159
1,-1.183114727,0,1,0,1,0,0,0,0,0,0,1,0.058552495999999996,0.805105968,-1.242528908,-0.163486338,0.18571150399999997,-1.171060941
1,-1.13584044,1,0,1,0,0,0,0,0,0,0,1,0.270744403,-0.401504343,1.572912589,-0.163486338,-0.360513553,-1.241968233
1,-0.674916143,0,1,0,1,0,0,0,1,0,0,0,0.32379237899999996,-0.344046709,1.521722744,5.370679224,-0.087401025,-0.6628920189999999
1,-0.6512789999999999,0,0,0,0,0,1,0,0,0,1,0,-0.896311085,-0.51641961,-1.037769527,-0.163486338,0.45882403200000005,-0.261084033
1,-1.076747582,0,0,0,0,0,1,0,0,0,0,1,0.270744403,-0.286589075,1.214583671,-0.163486338,0.73193656,-1.1474251770000001
1,-1.1949332990000001,0,0,0,0,0,1,0,1,0,0,0,0.376840356,-0.05675854,0.9586344440000001,-0.163486338,0.73193656,-1.052882122
1,-1.3603933030000002,0,1,0,1,0,0,0,0,0,0,1,0.058552495999999996,-0.344046709,0.753875063,-0.163486338,-0.087401025,-1.3601470519999999
1,1.570612485,0,0,0,0,1,0,1,0,0,0,0,0.907320123,0.517817799,0.9586344440000001,-0.163486338,-0.087401025,1.937042004
1,-0.8640132909999999,1,0,1,0,0,0,0,0,1,0,0,-0.631071201,-0.344046709,-0.833010145,-0.163486338,-0.087401025,-0.9347033029999999
1,-1.041291866,0,0,0,0,1,0,0,0,0,0,1,0.854272147,0.97747887,-0.116352309,-0.163486338,-0.087401025,-1.076517886
1,-1.053110438,0,0,0,0,0,1,0,0,0,0,1,-0.8432631079999999,-0.80370778,-0.47468122700000004,-0.163486338,1.0050490890000001,-1.064700004
1,-0.9467432929999999,0,0,0,0,0,1,0,0,0,0,1,-0.312783341,-0.17167380699999998,-0.47468122700000004,-0.163486338,-1.452963667,-0.98197483
1,-0.627641856,1,0,1,0,0,0,0,0,0,1,0,0.270744403,0.0006990939999999999,0.497925836,-0.163486338,-0.633626082,-0.391080734
1,0.50694103,0,0,0,0,0,1,0,0,0,1,0,-1.479838829,-1.55065702,-0.423491382,-0.163486338,0.73193656,0.459806764
1,0.908772468,0,0,0,0,0,1,0,0,1,0,0,-1.267646922,-0.746250146,-1.2937187540000001,-0.163486338,3.189949317,0.837978985
1,-0.9821990079999999,0,1,0,1,0,0,0,0,0,0,1,0.7481761929999999,0.0006990939999999999,1.931241507,2.100490483,0.18571150399999997,-1.04106424
1,-0.426726137,1,0,1,0,0,0,0,0,1,0,0,-1.161550969,-0.458961977,-1.498478135,-0.163486338,-0.633626082,-0.42653438
1,-1.218570442,1,0,1,0,0,0,0,1,0,0,0,0.535984286,0.402902531,0.29316645399999997,-0.163486338,-1.452963667,-1.135607295
1,-1.017654723,0,1,0,1,0,0,0,0,0,1,0,-1.161550969,-0.401504343,-1.549667981,-0.163486338,-0.087401025,-0.9937927120000001
1,0.7787681790000001,1,0,1,0,0,0,1,0,0,0,0,0.9603681000000001,0.632733067,0.805064908,-0.163486338,0.73193656,0.530714055
1,-0.36763327799999995,0,0,0,0,1,0,0,1,0,0,0,-0.10059143400000001,0.173071996,-0.6282507629999999,-0.163486338,-1.452963667,-0.37926285200000004
1,-1.171296155,0,0,0,0,0,1,0,1,0,0,0,-0.8432631079999999,-1.378284118,0.805064908,0.08806664199999999,0.73193656,-1.159243059
1,1.074232472,0,0,0,0,1,0,1,0,0,0,0,0.7481761929999999,1.494597575,-1.088959372,-0.163486338,0.45882403200000005,1.10979027
1,0.471485314,0,1,0,1,0,0,0,0,0,1,0,0.270744403,-0.401504343,1.572912589,-0.163486338,1.551274146,0.719800166
1,0.246932452,0,0,0,0,1,0,0,0,0,0,1,0.64208024,0.97747887,-0.525871073,-0.163486338,0.73193656,0.199813362
1,2.587009653,0,0,0,0,1,0,0,0,0,1,0,0.535984286,1.034936504,-0.833010145,-0.163486338,0.45882403200000005,2.657932801
1,0.932409612,0,0,0,0,1,0,1,0,0,0,0,1.4908478669999998,1.6095128419999998,0.037217227,-0.163486338,0.73193656,0.9325220409999999
1,0.294206739,1,0,1,0,0,0,0,1,0,0,0,0.695128216,0.402902531,0.6514953720000001,-0.163486338,-1.452963667,0.294356417
1,-0.11944327199999999,0,0,0,0,1,0,0,0,0,0,1,1.5438958440000001,1.149851771,1.1633938259999999,-0.163486338,-1.452963667,-1.029246358
1,1.381515337,0,0,0,0,1,0,1,0,0,0,0,0.111600473,0.7476483340000001,-1.088959372,-0.163486338,-0.087401025,1.192515443
1,1.440608196,0,0,0,0,1,0,0,0,0,1,0,1.5438958440000001,1.6095128419999998,0.13959691800000001,-0.163486338,0.73193656,1.854316831
1,-0.828557575,0,0,0,0,0,1,0,0,0,0,1,-1.055455015,-1.2633688509999998,-0.065162464,-0.163486338,0.45882403200000005,-0.851978129
1,-1.206751871,0,0,0,0,0,1,0,1,0,0,0,-0.25973536399999997,-0.9760806809999999,1.572912589,1.094278563,0.45882403200000005,-1.2183324690000001
1,1.086051044,0,0,0,0,1,0,0,1,0,0,0,1.172560007,1.034936504,0.44673599,-0.163486338,-1.452963667,1.35796579
1,-0.497637567,0,1,0,1,0,0,0,0,0,0,1,-0.10059143400000001,1.149851771,-1.754427362,-0.163486338,-0.633626082,-0.509259554
1,-1.1949332990000001,0,0,0,0,1,0,0,0,0,0,1,1.596943821,1.034936504,1.624102434,-0.163486338,-0.633626082,-1.2183324690000001
1,-0.757646145,0,0,0,0,0,1,0,0,0,1,0,0.32379237899999996,-0.401504343,1.726482125,-0.163486338,0.18571150399999997,-0.6983456640000001
1,2.752469657,0,0,0,0,1,0,1,0,0,0,0,0.535984286,1.4371399409999999,-1.2937187540000001,-0.163486338,0.18571150399999997,2.8588367939999997
1,-1.289481873,0,0,0,0,0,1,0,0,0,0,1,0.058552495999999996,-0.746250146,1.931241507,-0.163486338,-0.087401025,-1.28923976
1,0.932409612,0,1,0,1,0,0,1,0,0,0,0,-2.169462526,-1.320826485,-1.9079968980000002,-0.163486338,2.097499203,0.9325220409999999
1,0.660582462,0,0,0,0,1,0,0,1,0,0,0,1.43779989,1.207309405,0.7026852170000001,-0.163486338,-0.633626082,0.790707458
1,0.223295308,0,0,0,0,0,1,1,0,0,0,0,-0.790215132,-0.401504343,-0.9865796809999999,-0.163486338,1.278161617,0.17617759800000002
1,-1.06492901,0,1,0,1,0,0,0,0,0,0,1,-0.790215132,0.173071996,-1.652047671,-0.163486338,1.0050490890000001,-1.052882122
1,-1.171296155,0,1,0,1,0,0,0,0,0,0,1,-0.47192727100000004,-0.114216173,-0.88419999,-0.163486338,-1.452963667,-1.159243059
1,-0.9703804359999999,0,1,0,1,0,0,0,0,0,0,1,-0.631071201,-0.17167380699999998,-1.037769527,-0.163486338,-0.087401025,-0.970156948
1,-0.28490327600000004,1,0,1,0,0,0,0,0,0,1,0,-0.8432631079999999,-0.631334878,-0.7818203,-0.163486338,-0.633626082,-0.308355561
1,-1.171296155,0,0,0,0,0,1,0,1,0,0,0,-1.373742875,-1.205911217,-0.833010145,-0.163486338,0.18571150399999997,-1.171060941
1,-0.544911854,0,0,0,0,0,1,1,0,0,0,0,-1.214598945,-1.033538315,-0.833010145,-0.163486338,2.097499203,-0.544713199
1,-0.9349247209999999,0,0,0,0,1,0,0,0,0,0,1,1.43779989,0.805105968,1.726482125,0.08806664199999999,-0.633626082,-0.958339067
1,-0.060350413,1,0,1,0,0,0,0,0,0,1,0,0.589032263,0.115614362,1.061014135,-0.163486338,1.278161617,-0.060180041
1,0.447848171,0,0,0,0,0,1,0,0,0,1,0,-0.684119178,-0.9760806809999999,0.29316645399999997,-0.163486338,5.374849544,0.9325220409999999
1,-1.171296155,0,0,0,0,0,1,0,0,0,1,0,-1.320694899,-1.205911217,-0.730630454,-0.163486338,1.551274146,-0.840160247
1,-0.072168985,0,1,0,1,0,0,0,0,0,1,0,-0.896311085,-0.458961977,-1.088959372,-0.163486338,-0.087401025,0.22344912600000003
1,-0.072168985,1,0,1,0,0,0,0,0,0,1,0,0.64208024,0.173071996,1.11220398,-0.163486338,1.278161617,-0.071997922
1,-1.147659012,1,0,1,0,0,0,0,0,0,0,1,-0.418879295,-0.344046709,-0.423491382,-0.163486338,-1.452963667,-1.1474251770000001
1,2.0669924969999998,0,0,0,0,1,0,0,0,1,0,0,-0.206687388,0.862563602,-1.652047671,-0.163486338,1.551274146,1.818863185
1,-0.1076247,1,0,1,0,0,0,0,0,0,1,0,-0.524975248,-0.401504343,-0.525871073,-0.163486338,0.45882403200000005,-0.261084033
1,-0.99401758,0,0,0,0,1,0,0,1,0,0,0,0.535984286,-0.05675854,1.4193430530000002,-0.163486338,0.45882403200000005,-0.98197483
1,-1.100384725,1,0,1,0,0,0,0,0,0,0,1,0.32379237899999996,0.34544489700000003,-0.116352309,-0.163486338,0.45882403200000005,-1.10015365
1,0.459666743,0,0,0,0,0,1,0,0,1,0,0,-2.169462526,-2.010318091,-1.037769527,-0.163486338,3.189949317,0.24708488899999997
1,-0.9349247209999999,0,1,0,1,0,0,0,0,0,0,1,0.907320123,0.460360165,1.11220398,-0.163486338,0.45882403200000005,-0.9347033029999999
1,-0.8758318620000001,0,0,0,0,0,1,0,0,0,0,1,-1.373742875,-1.378284118,-0.525871073,-0.163486338,-0.087401025,-0.958339067
1,-1.13584044,0,0,0,0,1,0,0,0,0,0,1,0.32379237899999996,0.173071996,0.24197660899999998,-0.163486338,-0.087401025,-0.6983456640000001
1,-0.261266133,0,1,0,1,0,0,1,0,0,0,0,-1.161550969,-0.344046709,-1.600857826,-0.163486338,0.73193656,-0.37926285200000004
1,-1.301300444,0,1,0,1,0,0,0,0,0,0,1,-0.790215132,0.0006990939999999999,-1.498478135,-0.163486338,-0.633626082,-1.28923976
1,-0.521274711,0,0,0,0,0,1,1,0,0,0,0,-1.6389827590000001,-1.320826485,-1.140149217,-0.163486338,0.18571150399999997,-0.450170144
1,-0.9703804359999999,0,0,0,0,0,1,0,0,0,0,1,-0.737167155,-0.80370778,-0.218732,-0.163486338,1.0050490890000001,-0.958339067
